distinct_id,event_name,page_category,person_opk,ts,uri_path,utm_source
b351f937dc09c8963559061829d728a4,pageview,home,,1493669840268,/,
3fbe6bb876c089657b8bbed15a22b546,pageview,search,846581e925dc4f9d98b948b19c9fc56a,1493605304423,/search/,
b2242a8468b0916dd39d4184d53fb9e6,pageview,search,9628c6510b42c04e3f55bce956ca1722,1493610394222,/search/,c822c1b63853ed273b89687ac505f9fa
29107cbf57287f30c90db16142eafbbb,pageview,home,,1493662959235,/,738aa8d3bc02eb8712acd0eb2cf6dfd5
5f2c863a39908d2bc25f742860eeb9ce,pageview,home,,1493653723372,/,
b9e52d2128713d1753a0c2237aa5a708,pageview,search,3e83662f6b6e5f41467d7b2b3170ee71,1493680378447,/search/,c822c1b63853ed273b89687ac505f9fa
c5617f75a68e30e6849414d4f6582577,pageview,home,4f2c87c4a978e07f9ec358e39fc6a23b,1493663802098,/,9113d19048abb65bbff551b3417301d6
1d8324e00905a4924a83f8a5543a081d,pageview,home,,1493622603090,/,
efd522239c67bef9aafd3d8f998d78c2,pageview,home,9a9a047d3aed828a228d286f3fc324fa,1493663975826,/,9113d19048abb65bbff551b3417301d6
ec5e71acae3503b4c63f49c361a682d5,pageview,home,91dd0ee449985ce031728fe0a2ffea0d,1493676649942,/,3525931e46067da4b2b0cfcc3225b56d
9aaac2d16efdd303026bca047d97d922,pageview,search,3207fbb97920719fd85132e52fad8828,1493649596616,/search/,9113d19048abb65bbff551b3417301d6
ed1e9957e96333ea8acf474dfaae4910,pageview,search,f4abdadd8da50de06018dbbbb92db990,1493671524498,/search/,
b97a18d24f7798302c6491465d63d5c7,pageview,search,,1493664237355,/search/,c822c1b63853ed273b89687ac505f9fa
afd295c7de7862f55086f885a3ecdafa,pageview,home,,1493659106015,/,
ff147160f7e4f5a9e022f9ed5e571e07,pageview,home,a0678e307e8d7086d0f03dec9dffca09,1493671661574,/,3525931e46067da4b2b0cfcc3225b56d
9654d89c3aef1923280eb16b51ceae51,pageview,search,,1493650908598,/search/,c822c1b63853ed273b89687ac505f9fa
05a52eb6298bc30615c39bc252660677,pageview,home,6734fcef871b46dedf1f1d7193f07c51,1493647384668,/,9113d19048abb65bbff551b3417301d6
916d074cd348d9103f1345fcd80b2605,pageview,home,75baeddff9a8317cb8b46c3933765da4,1493667747261,/,9113d19048abb65bbff551b3417301d6
b72ff9c0f4a56f747c3b04f696d20dab,pageview,home,0cf6a3cf9c91c07b82be8184d71a2f84,1493679434047,/,
ffa77cc193caa077a3784aa8e01867d2,pageview,home,e23b05f3c2309b00e3d0984ac5586f2c,1493649319086,/,9113d19048abb65bbff551b3417301d6
69be46b945c5c9cbb3809383c84f387d,pageview,home,d5a4ee99c9a56e4bdedc75abd27f9316,1493659501485,/,
3352bf05e54ed2895100b17a6d684d10,pageview,search,,1493675964967,/search/,c822c1b63853ed273b89687ac505f9fa
ef308e28998e576f7b16bd7aa756b92e,pageview,home,ccdbdc10d24aa4348900f54cb2043d42,1493679982191,/,
f2b4e99e5dff0269eae337eca41e9b6e,pageview,search,,1493656073393,/search/,
72ccbc9e79ca7158dd430f1a8f88f9a8,pageview,search,,1493651554442,/search/,c822c1b63853ed273b89687ac505f9fa
d74fe27e9d3c5f818a827212c878335d,pageview,home,ca25908391da3887b03d7bb5e7e9f91a,1493681265426,/,
cff4d7c726726b68c040965f50b8cdb6,pageview,search,3abbfacaeb27d58fa9f83bfaaa1e7742,1493682043778,/search/,c822c1b63853ed273b89687ac505f9fa
9bd74506dbef7e6f9c0a71e9acf5ea36,pageview,home,,1493607074637,/,
758f7eac1b86b8c1d377ca7fe7ce56ab,pageview,search,b4ee0c0acd0e1586d1e5986b4666673f,1493658856100,/search/,
63bf21e8f2a746f20b2a09b57c3b624a,pageview,home,85dba8d7d9a67a390b6b37fccfdf49be,1493652864018,/,9113d19048abb65bbff551b3417301d6
6f237abde7f32319522a6fb67895b6a6,pageview,search,,1493681846691,/search/,c822c1b63853ed273b89687ac505f9fa
6e70dec4c1b5a3b2aaa8d2acda722d27,pageview,home,05692f6b106253f9f0c8b616cc21a125,1493609185890,/,9113d19048abb65bbff551b3417301d6
16561e85dd4eea4378a8bebe0a7d8d90,pageview,search,2ad6b7e07e9764bc2ee4dbf69acfe2a0,1493677768417,/search/,9113d19048abb65bbff551b3417301d6
6d162ed35cdcf146c0b06b21e6885731,pageview,search,d032b004b76701ce9eb5035012d6b136,1493619768745,/search/,fc418c857a407f07f547c703534781c3
90a435753d56675b7f26084dddf542dd,pageview,search,,1493673428281,/search/,c822c1b63853ed273b89687ac505f9fa
7b3c597a11bb29d1a35e287e423ab177,pageview,search,,1493682921815,/search/,c822c1b63853ed273b89687ac505f9fa
a9dad4630c91b8dfbf921c320776cfce,pageview,search,806003bfa87710eda90075fea4815a11,1493643102549,/search/,9113d19048abb65bbff551b3417301d6
105c026c49a6aa72d020e07c61a43b8d,pageview,home,,1493605862805,/,
64349c390df9d4b72bf47470da4aa8c4,pageview,home,,1493681801381,/,
57dbb690da1f1724374a7ab49a55ebed,pageview,home,0dad4915e12ef1d4c8a3faa48cf4b939,1493672996703,/,7caa701b2bd5a182b80c72b9bdf88e2d
0564a429bd406ae0c55e7a531d53cf70,pageview,home,5727b5f6d06c4bc7824d4746d09bf9e2,1493645867821,/,
61e7ad13e5bd7742f18f3b285c0a295b,pageview,home,,1493601156810,/,
a2ee14fcbb5610e4b06220b69b3bdffb,pageview,home,2bb8080958bf64a55f933bde4147e36e,1493676943044,/,66f0ee0534a176750659139b48e1779f
bac7e785199027ee8aa2cd03a9ef8a99,pageview,home,44030dc39de885207096331ecc652a47,1493650047742,/,738aa8d3bc02eb8712acd0eb2cf6dfd5
cf440ca45803cfa73d17d9aa3f05bfd2,pageview,search,,1493596828298,/search/,c822c1b63853ed273b89687ac505f9fa
6b8e5fbdf9fd8fe17242c5a3d4603a43,pageview,search,,1493682742611,/search/,
1772904d289a54902449dbdd3e1d32d8,pageview,search,960870e04bf29f07e9a9f8273b344762,1493655756652,/search/,48f074fa17f82e80816475181040e35f
e6a5a1e98a188b6306b02343012d4875,pageview,home,,1493663720323,/,9113d19048abb65bbff551b3417301d6
c806e670ef55e76df920bd906f05e7be,pageview,home,,1493665437488,/,
f4207bf4835c29d8d4e844ea7ea2ba94,pageview,home,3a90c8187ddf27afe4282f867fd87dac,1493660253853,/,
1d5bc3788bbbec1b43057aacdb47af20,pageview,home,,1493661878384,/,
b0d99a65d16785c2e89d12affe1a0024,pageview,home,,1493656973136,/,
c19d60872c0c17037743046446bba330,pageview,search,,1493608327500,/search/,
8cc47736f0797441bb3bea3b6b3bcca9,pageview,home,,1493661013620,/,
45784a6b8aa1228fbc964ba9362ee7aa,pageview,home,,1493607052594,/,
3957d3f587ab1c0f58950f7ec8c4e759,pageview,home,513f3fdeeb64d31f2a3fce01b0fa0f5d,1493665246626,/,c822c1b63853ed273b89687ac505f9fa
fee7ded1f928f3569cd138649990a522,pageview,home,39fd5ccfc0f3d7b4ac05086278ecb172,1493652533765,/,
380eb4116d39878553cb3f6c4329b4ec,pageview,home,,1493681419823,/,
81e7c40734bbac09ea9499c57dd1eb12,pageview,search,f14dbc239757e3b2f3efbd39f0f70aa4,1493655305314,/search/,c822c1b63853ed273b89687ac505f9fa
f337a74c8cfad0909f64cef922737a80,pageview,search,,1493654660330,/search/,c822c1b63853ed273b89687ac505f9fa
82ede64ae359801d23b2f5cb53c9cc43,pageview,search,4363718a1d7e747a774456da4d20977a,1493597611015,/search/,
0bf8904ed14dd2e88859d52032be3b72,pageview,home,a7e0e24a75d0fc6e10a17e85b17c7b5b,1493607634215,/,c822c1b63853ed273b89687ac505f9fa
353d209664b17ab80918c435d89dcb1f,pageview,home,d935ecc5952baf58364d152ee19f8005,1493656697447,/,9113d19048abb65bbff551b3417301d6
ecff8c56f66e3a8887d977e0396b8b2a,pageview,home,,1493642145550,/,
58ea9e3b4893ec6c250bdf69769c3da5,pageview,home,7b72cd772eb3b40955abbc87ac93455f,1493666866884,/,9113d19048abb65bbff551b3417301d6
b8f183c337867d8d3e362aae25d6f36b,pageview,search,,1493648649122,/search/,
c024e5f4ac8e79ed1ff1521e244f185f,pageview,home,427d0ee22e11b0ce426e846f9b67bed6,1493672818180,/,9113d19048abb65bbff551b3417301d6
cced74ae61b01fce6d3bcf7cf3cde888,pageview,search,,1493665485216,/search/,c822c1b63853ed273b89687ac505f9fa
355cb5f81399fc26683580f1086397ce,pageview,home,f76a9d9db4441fa81125d81badfbf17b,1493677060426,/,9113d19048abb65bbff551b3417301d6
8a3f8bb5382ab795b1937b3c8c9241d2,pageview,home,,1493647625082,/,
8c336a8f85da68ea528acbf23bd403b5,pageview,search,06c1eddc1aa0fb2228f41abbc9eba61c,1493646697572,/search/,
aa8639faebf5afd487a80b7696c27a0b,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493608368236,/,
0edc0cab9202bcde2a38714d55cfb240,pageview,home,1d77318df37084a100ef8428ec3d04ad,1493680413173,/,9113d19048abb65bbff551b3417301d6
8e4e2f0193cc0ae357c2128a044750f5,pageview,search,38854f0a0ba46e59fa49bdb42395e150,1493659511195,/search/,c822c1b63853ed273b89687ac505f9fa
850cba2007a7f6e91093d90e4c13fa52,pageview,home,f61d4c98577e303f25aeddcfc6f972a8,1493655835941,/,c822c1b63853ed273b89687ac505f9fa
0e76f6c537489656b0f41834da2980a6,pageview,search,d0df4baec9fbc52cc763cda8ca5c8731,1493671274413,/search/,c822c1b63853ed273b89687ac505f9fa
bf4a5c3a3cbbf00ddfeeaf8a7aafb021,pageview,search,,1493599239808,/search/,c822c1b63853ed273b89687ac505f9fa
6a4ab56226c2eaa4f797adcd48078bc8,pageview,search,,1493636987165,/search/,c822c1b63853ed273b89687ac505f9fa
0536d12aea93a12eb07e77f792b5a934,pageview,search,,1493640992546,/search/,c822c1b63853ed273b89687ac505f9fa
40a4a0794502c7fa30f45964dc4188ec,pageview,home,,1493674922119,/,c822c1b63853ed273b89687ac505f9fa
dd5ff0684422dde64a5f82fd29ab4f48,pageview,home,6860f5d515db4c3b6fdbc6672ae24611,1493612603434,/,9113d19048abb65bbff551b3417301d6
0685c613849c360c43c381d802c5091e,pageview,search,,1493657794752,/search/,
abbabad2c0560dffaa2fb1afa2edbddb,pageview,search,2dad38fe057f2394f104ceca1f26b6f1,1493643886991,/search/,
de2e980c0f6922c12031ba251b868d22,pageview,home,,1493620536704,/,
4e169afa66bee2ce71ad1083b09a1061,pageview,home,3d6db12f6b0555961aceb8fe94e3b05a,1493666205083,/,9113d19048abb65bbff551b3417301d6
7a60e75d9c3dd7efef0f010221843fe5,pageview,home,,1493597424044,/,9113d19048abb65bbff551b3417301d6
e176a78f26057faae8a963017801e093,pageview,home,342274fe9595f7762c7a001e69837383,1493645921580,/,9113d19048abb65bbff551b3417301d6
d0122e46f89e868b7850cad0adf458a8,pageview,search,,1493657176590,/search/,c822c1b63853ed273b89687ac505f9fa
4584b9fa3b2ae61b8fb914de110795c5,pageview,search,,1493677275020,/search/,
79d6e19dc62ad5ca9461cf13560484e6,pageview,search,6f950587daf0dc4c959e239d29ab6857,1493664431596,/search/,9113d19048abb65bbff551b3417301d6
409d8d77b440f974169e449714fae92e,pageview,home,abaa2f52c02f3dc781cf37c503e5de69,1493668238311,/,3525931e46067da4b2b0cfcc3225b56d
83a471fccdfd32c26a936a3ee26718e2,pageview,home,daa812f4995247e8a834f41835485629,1493668036889,/,
096b0d5483cd58510457686bb8892942,pageview,search,,1493660640619,/search/,
9edc040da03bba123ece1e754c818af5,pageview,search,,1493645372894,/search/,
73dafe7077f655431f44aff4f8e2f4a8,pageview,search,41b04fd5193b0a510d7366317354da7b,1493659013285,/search/,9113d19048abb65bbff551b3417301d6
16bf996feeb51411f497127ae33073b2,pageview,home,,1493660314984,/,
d02adb6ed8c9343ff067a091822df26b,pageview,search,fbdc583dd3dfb2f7a2afbe7d02dc6484,1493661324829,/search/,bf9bf1570afe066c66ed67c91953c34a
2050bfd350db7526f1928da7cf038014,pageview,home,,1493649554815,/,9113d19048abb65bbff551b3417301d6
e96c59806c6e9ae3a96e66834747aa5e,pageview,home,f03226e33836aa629e0730dffb9ce6d8,1493637348011,/,
d8313521d5105675a7db0798d6bce66b,pageview,home,54d65229955958b116175a262637616b,1493605598753,/,9113d19048abb65bbff551b3417301d6
a2d948179a625a14c2166496b778dbbe,pageview,search,f1475d22e3a29230151f9a968db878e0,1493681454604,/search/,
48f74484c41a47f5852db5eb8cd11aa1,pageview,search,,1493598477468,/search/,abfbb84135f076b04461358cf7bb2e65
5db916a84ef98e18a30ba99f923b170b,pageview,home,0970d9b0555e1129e16958b3a1cb1d89,1493657031902,/,9113d19048abb65bbff551b3417301d6
20aba2f8fef9fe68e184651ffe2cc8d6,pageview,home,f7f855e3060e44167c9c8fa5831bde3a,1493612579407,/,9113d19048abb65bbff551b3417301d6
22302e609fd4a489067201e31946b5bf,pageview,home,,1493605125529,/,abfbb84135f076b04461358cf7bb2e65
2180843fd9d57ffaeca5b0ae8278739c,pageview,search,fb2b53d52f5628b10abd15691dbbfa55,1493646373953,/search/,738aa8d3bc02eb8712acd0eb2cf6dfd5
cc6b744996f31196982b6a4a7301bf14,pageview,home,70c08bc378432360e3b00e33d1ff362d,1493653821197,/,9113d19048abb65bbff551b3417301d6
6e575a3e512ea9730eeacae0fe3d1e06,pageview,search,,1493651965092,/search/,c822c1b63853ed273b89687ac505f9fa
7aefa7cc5472ac8026e007c11a79a383,pageview,search,,1493635192158,/search/,
78885fd7ef760fe56f05e267800c7f50,pageview,home,54c446ae31a2048071589e84941d4e63,1493672154169,/,9113d19048abb65bbff551b3417301d6
c2aa354dace7bef2b6ca26f5154bab19,pageview,home,,1493619940359,/,
2b6b846aec9e8fb4253e3967e196cedb,pageview,home,307aa1f5cd9df82dcf9bc04574b2252e,1493613088944,/,9113d19048abb65bbff551b3417301d6
ca1407888c932b361412c8cb247e3776,pageview,search,,1493681155595,/search/,c822c1b63853ed273b89687ac505f9fa
96af710417c734b55eac2c55138c9375,pageview,search,,1493632907115,/search/,
8ffb974507853f4f6460edc6bd4e3b2f,pageview,home,90863dcc7c7900d8cedd77d39fc86693,1493667749408,/,66f0ee0534a176750659139b48e1779f
dc499a268cfc0777b7a949d5cf550c6b,pageview,search,5132fa8beac16da7c541bfbb24c56f04,1493661731883,/search/,
385b2b4751110e30d560041b10149094,pageview,search,78b2f05f6b26e56bc005fdb78cc610ec,1493651471432,/search/,9113d19048abb65bbff551b3417301d6
51168384153d234b052e09c4686f1165,pageview,home,cd7e85a4c2b1c97022f5bd500ea11340,1493682596531,/,9113d19048abb65bbff551b3417301d6
de671ef992045e6612910ad71f254714,pageview,home,,1493662914314,/,
5616de96a16da230dea3ea175ea546a2,pageview,search,,1493680244323,/search/,c822c1b63853ed273b89687ac505f9fa
4d287ce0c66ce3f528e6757bc279cd19,pageview,search,,1493603500567,/search/,
ab3fb133458c9ac08babd6629ebc15e1,pageview,home,,1493642927744,/,
939b06279669a07a2682d30b38594008,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493614554875,/,
b2696d57f31941b178e25062281df2d6,pageview,search,1a9a36aac0751f7d9f0c08f0cf6efc52,1493649839264,/search/,9113d19048abb65bbff551b3417301d6
60558960d5d1a225f7dd35dc7f34dd5e,pageview,home,,1493680514047,/,
102403f4c921a24375ba3156aed61a9a,pageview,home,5fd37e5ff77fbdb838de8db0ba89dafd,1493674842987,/,9113d19048abb65bbff551b3417301d6
0c677836e8d41918c52dcefba41516f3,pageview,search,,1493628280717,/search/,c822c1b63853ed273b89687ac505f9fa
9fda2086d2a365ddc30de7bc6b4be906,pageview,home,5612e5895cf9eed34cd0257c94797f64,1493660562621,/,c822c1b63853ed273b89687ac505f9fa
0646d4cdee27773a7c67a3682118b8a5,pageview,search,,1493664882267,/search/,415f65f32b46c706930d9f55e42c3873
8860e3dc9e8e1d67f519cf20f389f456,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493622874616,/,
9a82a9a6e7fb4cfcee0842bff5e0dc78,pageview,home,,1493675142091,/,
b13a722bf3062b609e79cf0881aefe91,pageview,home,28cda544d50494930c5538429322c02c,1493655351113,/,
6acb4e0fd4f55282e517337610009508,pageview,home,,1493681236403,/,
c21f4d684609af00e8695c74677e9bd8,pageview,search,3d644613fe016ba497e80303e69775f7,1493681327076,/search/,
c26366e6b0dcdd248b5b32785835de53,pageview,home,,1493615006677,/,c822c1b63853ed273b89687ac505f9fa
f8af599f863893b5abda958efbb68689,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493637982932,/,
3b4cb6bf38d0f4b86de5ac0dbbc0ca48,pageview,home,e635654eafca877096624078f15fb334,1493677353344,/,9113d19048abb65bbff551b3417301d6
d5ed8a15778fa8bb21c99c697c61ad74,pageview,home,16cdb3d261b5f9dcce94d79d552a8bb4,1493600256632,/,9113d19048abb65bbff551b3417301d6
03ae005f44ec85496f774571bff826cb,pageview,home,1cc6617c72c727db88f84d0e14f97bb1,1493678026888,/,9113d19048abb65bbff551b3417301d6
a113c7f640ecfd74bba1a22773a2e7bb,pageview,home,d4a31786a9e37d7a060ac67ce25b9b2a,1493664430664,/,48f074fa17f82e80816475181040e35f
b8d22f9c025e253524667fd13563e158,pageview,home,,1493630906928,/,
101659f3e9f36c6117d2978eaa1fc0c4,pageview,search,,1493673661249,/search/,
f6cab706d67c032fa5dda2df86a08790,pageview,home,f20ded833f70ec3a3ebf6e86b0c2cc26,1493658013004,/,
f9f266bb39b50f0ca779d557c4322d92,pageview,home,d5907c6b5567bed025631f1e583136ce,1493604329108,/,9113d19048abb65bbff551b3417301d6
82e10955fd32e93d31b008b419f91407,pageview,home,,1493662901740,/,
b3df33c99f53708b5e4f0b0dc225c393,pageview,search,,1493671128536,/search/,c822c1b63853ed273b89687ac505f9fa
4fb1ef3435eb7f60ac98a0a9c648bcd7,pageview,home,,1493675095243,/,9113d19048abb65bbff551b3417301d6
bb65c0fba8a89ee19959184e23784803,pageview,home,709199affbf474ab7b6807749a94c915,1493671220862,/,9113d19048abb65bbff551b3417301d6
26e7e5517a351f7562302523b8b573e1,pageview,search,,1493669536826,/search/ref=search-header,c822c1b63853ed273b89687ac505f9fa
0c6d910e4d85d644d5c046bcc82f91e1,pageview,home,c291d2224c51eab84647fb46d7441d74,1493661510533,/,
e7742c86efad07f08f97d8e18846c6e0,pageview,search,,1493654759863,/search/,c822c1b63853ed273b89687ac505f9fa
891a4f1b482e4da26d8d85158e3b142f,pageview,search,,1493653304091,/search/,c822c1b63853ed273b89687ac505f9fa
76a3a0be9ee790c15dbb396ee48ce3af,pageview,search,,1493675665562,/search/,
a16cc09788b5fe458237d01f346c35ec,pageview,home,77acd73dcd360d8fad273d29ee54f8c3,1493620640135,/,c822c1b63853ed273b89687ac505f9fa
ceb090e0011fe066e342c7849214c9bc,pageview,home,,1493597766959,/,
dab29881389fdc9f28aee65302c91413,pageview,search,,1493665892039,/search/,c822c1b63853ed273b89687ac505f9fa
b4ef6f0f103544f79ed8cfad71fde3f6,pageview,search,,1493661822082,/search/,
2d170e2e0b3af355ef45dbc3ec308cfd,pageview,search,,1493668014761,/search/,c822c1b63853ed273b89687ac505f9fa
a485eb8cde7cab148044f5b5384c9906,pageview,search,,1493632138778,/search/,
c0d4173722210f8cd5bff0297aefac9c,pageview,home,1ab91a45f0ab191601a8ba32f1395ee4,1493656223996,/,c822c1b63853ed273b89687ac505f9fa
9c18ee206abb9ec174adbb4cc4f1d1da,pageview,home,b300fbef57301cd14286f949a6cc3860,1493644899351,/,
7edd150fef08bcd4db0db9d558efa9dc,pageview,home,,1493674184369,/,
1561775ff0b70ca1ab26da75aab394f3,pageview,search,,1493652126986,/search/,c822c1b63853ed273b89687ac505f9fa
1c1d8b4a6ab813c7611e9cb38fb9e04f,pageview,home,c34da66d87534aa8b94a45a9772bce1b,1493608060173,/,
ea25ec0919d88d33c6e0517c278baf0f,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493665090871,/,
4a5722cc3778f8afaa2e71e0ea9ed0a9,pageview,search,,1493672847221,/search/,
be40a17b34130068eca6168113b56315,pageview,home,,1493616026061,/,9113d19048abb65bbff551b3417301d6
a387fb718a4ffead5cfe5f59a05154f7,pageview,home,06f9aac90582b7adf98c3bf9f928a501,1493600860194,/,
e008443dd8aeb1addbe7170e66e8dea3,pageview,home,126f76f3f9847fe6dbad1c5a07afd090,1493633128099,/,
3fa58fa2914f50b8dd4a7600b0fc7dc6,pageview,search,86778ba84104d3ae088e20bdcf996545,1493612403150,/search/,
b9b6afd35b5d3d8a5f32888d6b4f46a5,pageview,search,,1493674716577,/search/,738aa8d3bc02eb8712acd0eb2cf6dfd5
bb11221d0f5a8707083861cce0e7a97d,pageview,search,,1493672065474,/search/,c822c1b63853ed273b89687ac505f9fa
bd8ddf2f72efeebd6884f1c327689f24,pageview,home,d972d503433608b0025e326c218bf832,1493659420553,/,9113d19048abb65bbff551b3417301d6
7c9fe83346f91f2c01c031a49d468ec4,pageview,search,e664448de0ce595227ecf6b7a8fbaa0b,1493649608517,/search/,c822c1b63853ed273b89687ac505f9fa
325114665d166e5b628a8c6c4a5b5dae,pageview,search,,1493604900392,/search/,
40af3966a9fac287944d7ad746a98984,pageview,home,e95928d2668a2a5b2f3e8f8a8cc8b7ea,1493664464459,/,9113d19048abb65bbff551b3417301d6
0d687169f4315a83aa4af32bd4ba20d8,pageview,home,5500769bdaa94b9977deae7cfb60867f,1493654074123,/,9113d19048abb65bbff551b3417301d6
d9a03b29fde926c8f150a8a9f2070473,pageview,home,dd2e9381e3f0dd9ca98dd54ceae3e984,1493658783554,/,
5877bd7d2afa91e12eb69b28653e462d,pageview,home,051192c406a6ebed4a5b25885331591b,1493672050159,/,9113d19048abb65bbff551b3417301d6
ce0b620513d1529370ef570c34b559da,pageview,search,cd059297902e6c8a530c699a67cef4bc,1493612565900,/search/,9113d19048abb65bbff551b3417301d6
035d4b83474951d6a986fb7bf5647109,pageview,home,,1493679525172,/,c822c1b63853ed273b89687ac505f9fa
861648c3d7e0f94804a80dd6e26cfb2c,pageview,search,33eb6e8e71988e34c6a288fb2dff63a3,1493645392822,/search/,c822c1b63853ed273b89687ac505f9fa
305995fe396d1dcd038af94d91a257f4,pageview,home,0684328dad685fafc76f6c50abe17225,1493659904611,/,
558c36ef9549346894670b4b5676eac5,pageview,search,7e3bd14ee3b9d1033476862f563f03fd,1493666425671,/search/,9113d19048abb65bbff551b3417301d6
4af9c7481ded28fa5ff914cad80731c5,pageview,search,d712ce06a96a4f4fbd9e79cf35bc932e,1493663218004,/search/,c822c1b63853ed273b89687ac505f9fa
9303fed36441a46c2d68ecd88d49a619,pageview,search,9803a665ddf9abcb08beb93c094bc213,1493677502744,/search/,9113d19048abb65bbff551b3417301d6
543c17c3ba8039aef837d3fa26e91be6,pageview,home,75d09f53230e654ec78bcf1851e15aab,1493646798071,/,
3fbe6bb876c089657b8bbed15a22b546,pageview,search,846581e925dc4f9d98b948b19c9fc56a,1493607658665,/search/,
ba8b60ba617cff88f4c06a7cecc26923,pageview,home,7153ad9fcdd9e96b4474fd129933868d,1493680312775,/,
8ab58a10f12d47ebbd13e07583269951,pageview,home,d057d1c8d8320bd7a8b882a5d8d83e5b,1493658860290,/,738aa8d3bc02eb8712acd0eb2cf6dfd5
dc3fb7597a287999c88a3f23d6313a2a,pageview,home,,1493671933670,/,
59930597d1b9afa9b07265b5ef6e5ed8,pageview,home,,1493683125760,/,
4d2e1e1a300ae6a0fcab5d2301027adc,pageview,search,2c9d6bd5e4b50543ca9ccec688f6c7b6,1493676996625,/search/,
2a19152cfaf8057888587da2d22eabce,pageview,home,8e20d51c043b10dd7dc258435bed08f5,1493651642324,/,
e58b3df9dce3250f91e33c8d79c13885,pageview,search,,1493638397286,/search/ref=search-header,c822c1b63853ed273b89687ac505f9fa
6ad2f20d09dc09064bc90ea06fefa531,pageview,home,25292f97b263c72d225d2c101184701e,1493604780339,/,
192af4fe9be8e297b8b88dd522a2abd7,pageview,home,,1493670292249,/,
b67932ae17d2b2271f6439e7c95cd23f,pageview,search,,1493653681057,/search/,
06e0f09fa4d2479abc3c36809f4f8495,pageview,search,1d84a48f92291ae81245dd21e3285f85,1493596945436,/search/,738aa8d3bc02eb8712acd0eb2cf6dfd5
ebbb33d6875cde3a1c70d6842e528437,pageview,search,88a128fa5111bbd4b0b8daa383098f3a,1493599696941,/search/,c822c1b63853ed273b89687ac505f9fa
50fcf63d5ef0b14f2b077d2149cffac8,pageview,home,114de3f74ec2b4ef050b8393a56e4a2e,1493650438913,/,9113d19048abb65bbff551b3417301d6
291aafae057c78aeba9307a1d563eb11,pageview,search,b875a493f44ea7a0961bdaffc3985160,1493661159048,/search/,
247d89e1e6d1fe668dfcb7d2948cd161,pageview,home,,1493610605662,/,
b07a634d2d0d3415bc5176ca459a0280,pageview,home,,1493632195082,/,
2781e2726fbb37ca43f6338312012faf,pageview,search,,1493667946772,/search/,c822c1b63853ed273b89687ac505f9fa
02d3cc6691b98e7411467a4e87ba1fc8,pageview,home,,1493672256473,/,9113d19048abb65bbff551b3417301d6
26c85a3ed2930b5abb91f368509dfc06,pageview,search,,1493602116268,/search/,c822c1b63853ed273b89687ac505f9fa
feac75047badaada3c493ed149d830ab,pageview,home,90e928ad61f2202e027a566d053ab8a4,1493643488269,/,
f033a2ad718316a31b506d1f1adfe72e,pageview,home,,1493605291294,/,97106d1dcb7b8b35750854ac2af1a4bd
73333f43a65aed21fc9b0724bb93b435,pageview,search,,1493652547033,/search/,
9efc21a3c51610d349b03e8abcacb148,pageview,home,2457992be8602f6d21840dc4f347c114,1493660988190,/,9113d19048abb65bbff551b3417301d6
5dab4d6213f18500d928778a637234f7,pageview,search,,1493680324811,/search/,c822c1b63853ed273b89687ac505f9fa
e715c59ead3a35fc5b2580def1d9c6d6,pageview,home,4b4919c8f06fb98d7c824d359e1e330b,1493661866421,/,9113d19048abb65bbff551b3417301d6
695422f644cf9a07a80f710c8d3c1b5c,pageview,home,,1493664755412,/,
a683cb48682a63004931b9a6ba42a090,pageview,home,dd1963316360a5704113e5bd123d1099,1493682130965,/,48f074fa17f82e80816475181040e35f
17489f27a0d50bed57dd36c218ecc512,pageview,home,,1493609366005,/,
e3090b9e7460131cf14d052d4af3ec8d,pageview,search,,1493602000618,/search/,
cb25c1a0d693b8b87620de15bc7609cf,pageview,search,4350342d7f8ef78314e25ff96a81e352,1493676859323,/search/,9113d19048abb65bbff551b3417301d6
38fc9c9efb8dacc61226dfaf21d5a9ce,pageview,search,07515fb82106677281a88c1f10e40740,1493653548281,/search/,b0c32d35c7fbe37765058e8b72ab94c8
3a69c514a0612762e809980ac0f70e7f,pageview,home,73dc1056c002d1adb2d245cb01c5ff6e,1493655332012,/,9113d19048abb65bbff551b3417301d6
6b9e49db9ece849b0169b6d18fdb420f,pageview,home,,1493610732313,/,
75f3196d4713437cb31830ecd011bda0,pageview,search,,1493633186134,/search/,
ad0150c41b63b353c65a81a83c9499cc,pageview,search,36ae3bb2b1603d6d9c6f5d8b06810337,1493676724564,/search/,
c7f7b4b0c1bc87120556bc4b95333152,pageview,home,1b45f224558a8033b14de449bfbe5afd,1493611317600,/,fc418c857a407f07f547c703534781c3
d2a4616ec3a261c54cc847d5d9797dfe,pageview,search,884bc07bc3b9142e7c691a7b8e14b50d,1493641291607,/search/,9113d19048abb65bbff551b3417301d6
175c65c50bc0ae393e7137c2e6858fda,pageview,search,314a256cdf17e2e442e861a952cb11bb,1493667699001,/search/,9113d19048abb65bbff551b3417301d6
647948e10d5d24e92d02745e9f0be89f,pageview,home,ea1276e06b618af0f6185a5a1453ffc0,1493659989216,/,
